0 10.2283
100 9.01797
200 8.18412
300 7.31785
400 6.8237
500 5.66097
600 4.86448
700 4.12549
800 3.93045
900 3.56977
1000 3.24719
1100 3.13484
1200 3.12675
1300 3.00837
1400 2.92196
1500 3.03798
1600 2.89553
1700 2.77505
1800 2.4581
1900 2.4676
2000 2.32272
2100 2.23889
2200 2.26083
2300 2.26379
2400 2.15556
2500 2.07229
2600 2.06668
2700 1.98888
2800 1.91958
2900 1.8172
3000 1.68359
3100 1.59603
3200 1.60514
3300 1.59176
3400 1.47977
3500 1.5741
3600 1.47358
3700 1.42205
3800 1.52501
3900 1.55789
4000 1.49635
4100 1.5999
4200 1.56771
4300 1.59806
4400 1.4428
4500 1.3087
4600 1.13992
4700 1.10743
4800 0.94151
4900 1.14863
5000 1.22783
5100 1.23138
5200 1.29275
5300 1.35966
5400 1.21914
5500 1.16216
5600 1.27841
5700 1.14938
5800 1.18456
5900 1.2004
6000 1.28825
6100 1.17865
6200 1.06222
6300 0.935887
6400 1.23108
6500 1.22154
6600 1.32028
6700 1.44579
6800 1.49526
6900 1.28408
7000 1.27725
7100 1.31727
7200 1.42946
7300 1.44045
7400 1.43958
7500 1.35896
7600 1.22859
7700 1.07227
7800 1.07646
7900 0.982083
8000 0.936668
8100 0.930884
8200 0.96697
8300 1.02366
8400 1.10112
8500 1.19632
8600 1.28063
8700 1.22545
8800 1.23434
8900 1.31382
9000 1.29475
9100 1.20936
9200 1.15818
9300 1.08856
9400 1.14968
9500 1.18751
9600 1.25233
9700 1.39778
9800 1.46119
9900 1.28439
10000 1.25788
10100 1.39906
10200 1.34963
10300 1.43314
10400 1.39717
10500 1.46101
10600 1.30153
10700 1.35304
10800 1.10584
10900 1.06073
11000 1.02497
11100 1.02665
11200 0.980122
11300 1.01925
11400 1.07447
11500 0.9557
11600 1.05946
11700 1.09224
11800 1.10009
11900 1.12543
12000 1.12654
12100 0.986751
12200 0.812472
12300 0.883545
12400 0.966934
12500 1.1045
12600 1.24246
12700 1.3968
12800 1.46031
12900 1.43376
13000 1.33014
13100 1.22824
13200 1.19983
13300 1.28886
13400 1.26297
13500 1.18078
13600 1.17746
13700 1.15756
13800 0.881042
13900 0.977236
14000 1.0889
14100 1.162
14200 1.28612
14300 1.40453
14400 1.15571
14500 1.16558
14600 0.882253
14700 0.715467
14800 0.601579
14900 0.697137
15000 0.578042
15100 0.900804
15200 1.04729
15300 1.10813
15400 1.17046
15500 1.32062
15600 1.23866
15700 1.13043
15800 1.1479
15900 1.16332
16000 0.976737
16100 0.913458
16200 0.876272
16300 0.925859
16400 0.952568
16500 1.08006
16600 0.964187
16700 1.11472
16800 1.05747
16900 1.0127
17000 0.962255
17100 1.11418
17200 1.05414
17300 0.968676
17400 1.04883
17500 1.07522
17600 1.14978
17700 1.1677
17800 1.24166
17900 1.13455
18000 1.14432
18100 0.974645
18200 1.06108
18300 1.12342
18400 1.09903
18500 1.06498
18600 1.15727
18700 1.07591
18800 0.911835
18900 0.900494
19000 1.09215
19100 1.12984
19200 1.09659
19300 1.23166
19400 1.49032
19500 1.30202
19600 1.21428
19700 1.29334
19800 1.28828
19900 0.989624
20000 1.03564
20100 0.972431
20200 0.889222
20300 0.843728
20400 0.798179
20500 0.715798
20600 0.759205
20700 0.759565
20800 0.814723
20900 0.759936
21000 0.763055
21100 0.684898
21200 0.772107
21300 0.619027
21400 0.76698
21500 0.824116
21600 0.907196
21700 0.785398
21800 0.923302
21900 0.972561
22000 1.08455
22100 1.12014
22200 1.16468
22300 1.1907
22400 1.01211
22500 0.936868
22600 0.882939
22700 0.821689
22800 0.822226
22900 1.02537
23000 0.968881
23100 1.03963
23200 1.12303
23300 0.954002
23400 0.921245
23500 0.906142
23600 0.895917
23700 0.743215
23800 0.91242
23900 0.855919
24000 0.907046
24100 0.956736
24200 1.14608
24300 1.11418
24400 1.12619
24500 0.924016
24600 0.855009
24700 0.891721
